Title	ACRYLIC	ANALYSIS	BAYESIAN APPROACH	BLOOD	CAPILLARY ELECTROPHORESIS (CE)	CLOTHING	COLOUR	COMPARISON	COTTON	CRIMINALISTIC	DATABASE	DEGRADATION	DICHROISM	DISPERSE DYES	DYE	EVIDENTIAL VALUE	FIBRE	FIBRE ANALYSIS	FIBRE EVIDENCE	FIBRE EXAMINATION	FIBRE IDENTIFICATION	FIBRE RECOVERY	FIBRE TRANSFER	FINGERPRINTS	FLUORESCENCE	FORENSIC ANALYSIS	FORENSIC SCIENCE	FOURIER-TRANSFORM INFRARED SPECTROSCOPY (FT-IR)	FREQUENCY	GAS CHROMATOGRAPHY–MASS SPECTROMETRY (GC–MS)	HAIR	HOLLOW-FIBRE LIQUID-PHASE MICROEXTRACTION (HF-LPME)	IDENTIFICATION	INFRARED	INFRARED SPECTROSCOPY (IR)	INK	INTERPRETATION	LIKELIHOOD RATIO	MASS SPECTROMETRY (MS)	MICROSCOPY	MICROSPECTROPHOTOMETRY (MSP)	PAINT	PERSISTENCE	PIGMENTS	POLARIZED LIGHT MICROSCOPY	POLYESTER	PRINCIPAL COMPONENT ANALYSIS (PCA)	RAMAN	REACTIVE DYE	RECOVERY	SCANNING ELECTRON MICROSCOPY (SEM)	SINGLE FIBRE	SOIL	SPECTROPHOTOMETRY	SPECTROSCOPY	STATISTICS	SYNTHETIC FIBRE	TARGET FIBRE STUDY	TEXTILE	TEXTILE FIBRE	THIN-LAYER CHROMATOGRAPHY (TLC)	TRACE EVIDENCE	TRANSFER	URINE	VISCOSE	WOOL
A NEW METHOD FOR THE REMOVAL AND ANALYSIS OF SMALL PARTICLES ADHERING TO CARPET FIBER SURFACES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A NEW METHOD FOR THE REMOVAL AND ANALYSIS OF SMALL PARTICLES ADHERING TO CARPET FIBER SURFACES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A NEW METHOD FOR THE REMOVAL AND ANALYSIS OF SMALL PARTICLES ADHERING TO CARPET FIBER SURFACES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A NEW METHOD FOR THE REMOVAL AND ANALYSIS OF SMALL PARTICLES ADHERING TO CARPET FIBER SURFACES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A NEW MOUNTING MEDIUM FOR THE FORENSIC MICROSCOPY OF TEXTILE FIBERS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A NEW MOUNTING MEDIUM FOR THE FORENSIC MICROSCOPY OF TEXTILE FIBERS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A NEW MOUNTING MEDIUM FOR THE FORENSIC MICROSCOPY OF TEXTILE FIBERS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A PILOT STUDY TO DETERMINE THE BACKGROUND POPULATION OF FOREIGN FIBRE GROUPS ON A COTTON/POLYESTER T-SHIRT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A PILOT STUDY TO DETERMINE THE BACKGROUND POPULATION OF FOREIGN FIBRE GROUPS ON A COTTON/POLYESTER T-SHIRT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A PILOT STUDY TO DETERMINE THE BACKGROUND POPULATION OF FOREIGN FIBRE GROUPS ON A COTTON/POLYESTER T-SHIRT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A PILOT STUDY TO DETERMINE THE BACKGROUND POPULATION OF FOREIGN FIBRE GROUPS ON A COTTON/POLYESTER T-SHIRT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A PILOT STUDY TO DETERMINE THE BACKGROUND POPULATION OF FOREIGN FIBRE GROUPS ON A COTTON/POLYESTER T-SHIRT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A PRACTICAL ASPECT OF THE BAYESIAN INTERPRETATION OF FIBRE EVIDENCE	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A PRACTICAL ASPECT OF THE BAYESIAN INTERPRETATION OF FIBRE EVIDENCE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A PRACTICAL ASPECT OF THE BAYESIAN INTERPRETATION OF FIBRE EVIDENCE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A PRELIMINARY INVESTIGATION OF TEXTILE FIBERS IN SMOTHERING SCENARIOS AND ALTERNATIVE LEGITIMATE ACTIVITIES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A PRELIMINARY INVESTIGATION OF TEXTILE FIBERS IN SMOTHERING SCENARIOS AND ALTERNATIVE LEGITIMATE ACTIVITIES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A PRELIMINARY INVESTIGATION OF TEXTILE FIBERS IN SMOTHERING SCENARIOS AND ALTERNATIVE LEGITIMATE ACTIVITIES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A PRELIMINARY INVESTIGATION OF TEXTILE FIBERS IN SMOTHERING SCENARIOS AND ALTERNATIVE LEGITIMATE ACTIVITIES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A PRELIMINARY INVESTIGATION OF TEXTILE FIBERS IN SMOTHERING SCENARIOS AND ALTERNATIVE LEGITIMATE ACTIVITIES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
A QUANTITATIVE DIFFERENTIATION METHOD FOR ACRYLIC FIBERS BY INFRARED SPECTROSCOPY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A QUANTITATIVE DIFFERENTIATION METHOD FOR ACRYLIC FIBERS BY INFRARED SPECTROSCOPY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A QUANTITATIVE DIFFERENTIATION METHOD FOR ACRYLIC FIBERS BY INFRARED SPECTROSCOPY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A QUANTITATIVE DIFFERENTIATION METHOD FOR ACRYLIC FIBERS BY INFRARED SPECTROSCOPY	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A QUANTITATIVE DIFFERENTIATION METHOD FOR ACRYLIC FIBERS BY INFRARED SPECTROSCOPY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A QUANTITATIVE DIFFERENTIATION METHOD FOR ACRYLIC FIBERS BY INFRARED SPECTROSCOPY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A QUANTITATIVE DIFFERENTIATION METHOD FOR ACRYLIC FIBERS BY INFRARED SPECTROSCOPY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A QUANTITATIVE DIFFERENTIATION METHOD FOR ACRYLIC FIBERS BY INFRARED SPECTROSCOPY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A REAL-TIME COLOR IMAGE PROCESSING SYSTEM FOR FORENSIC FIBER INVESTIGATIONS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A REAL-TIME COLOR IMAGE PROCESSING SYSTEM FOR FORENSIC FIBER INVESTIGATIONS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A REAL-TIME COLOR IMAGE PROCESSING SYSTEM FOR FORENSIC FIBER INVESTIGATIONS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A REAL-TIME COLOR IMAGE PROCESSING SYSTEM FOR FORENSIC FIBER INVESTIGATIONS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A REAL-TIME COLOR IMAGE PROCESSING SYSTEM FOR FORENSIC FIBER INVESTIGATIONS	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"A REPLY TO: THE TRANSFERABILITY OF DIATOMS TO CLOTHING AND THE METHODS APPROPRIATE FOR THEIR COLLECTION AND ANALYSIS IN FORENSIC GEOSCIENCE, FORENSIC SCI. INT. 241 (2014) 127-137"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"A REPLY TO: THE TRANSFERABILITY OF DIATOMS TO CLOTHING AND THE METHODS APPROPRIATE FOR THEIR COLLECTION AND ANALYSIS IN FORENSIC GEOSCIENCE, FORENSIC SCI. INT. 241 (2014) 127-137"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"A REPLY TO: THE TRANSFERABILITY OF DIATOMS TO CLOTHING AND THE METHODS APPROPRIATE FOR THEIR COLLECTION AND ANALYSIS IN FORENSIC GEOSCIENCE, FORENSIC SCI. INT. 241 (2014) 127-137"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"A REPLY TO: THE TRANSFERABILITY OF DIATOMS TO CLOTHING AND THE METHODS APPROPRIATE FOR THEIR COLLECTION AND ANALYSIS IN FORENSIC GEOSCIENCE, FORENSIC SCI. INT. 241 (2014) 127-137"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"A REPLY TO: THE TRANSFERABILITY OF DIATOMS TO CLOTHING AND THE METHODS APPROPRIATE FOR THEIR COLLECTION AND ANALYSIS IN FORENSIC GEOSCIENCE, FORENSIC SCI. INT. 241 (2014) 127-137"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"A REPLY TO: THE TRANSFERABILITY OF DIATOMS TO CLOTHING AND THE METHODS APPROPRIATE FOR THEIR COLLECTION AND ANALYSIS IN FORENSIC GEOSCIENCE, FORENSIC SCI. INT. 241 (2014) 127-137"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A SENSITIVE HPLC-MS/MS METHOD FOR THE ANALYSIS OF FIBER DYES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A SENSITIVE HPLC-MS/MS METHOD FOR THE ANALYSIS OF FIBER DYES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A SENSITIVE HPLC-MS/MS METHOD FOR THE ANALYSIS OF FIBER DYES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A SENSITIVE HPLC-MS/MS METHOD FOR THE ANALYSIS OF FIBER DYES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A SIMPLE HIGH-PRESSURE ANVIL AND TEMPLATE DEVICE FOR THE PRODUCTION OF INFRARED-SPECTRA FROM MICROFIBER SAMPLES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A SIMPLE HIGH-PRESSURE ANVIL AND TEMPLATE DEVICE FOR THE PRODUCTION OF INFRARED-SPECTRA FROM MICROFIBER SAMPLES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A SIMPLE HIGH-PRESSURE ANVIL AND TEMPLATE DEVICE FOR THE PRODUCTION OF INFRARED-SPECTRA FROM MICROFIBER SAMPLES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A SIMPLE HIGH-PRESSURE ANVIL AND TEMPLATE DEVICE FOR THE PRODUCTION OF INFRARED-SPECTRA FROM MICROFIBER SAMPLES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A SIMPLE HIGH-PRESSURE ANVIL AND TEMPLATE DEVICE FOR THE PRODUCTION OF INFRARED-SPECTRA FROM MICROFIBER SAMPLES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A SIMPLE HIGH-PRESSURE ANVIL AND TEMPLATE DEVICE FOR THE PRODUCTION OF INFRARED-SPECTRA FROM MICROFIBER SAMPLES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A SIMPLE HIGH-PRESSURE ANVIL AND TEMPLATE DEVICE FOR THE PRODUCTION OF INFRARED-SPECTRA FROM MICROFIBER SAMPLES	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A SIMPLE HIGH-PRESSURE ANVIL AND TEMPLATE DEVICE FOR THE PRODUCTION OF INFRARED-SPECTRA FROM MICROFIBER SAMPLES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A SIMPLE HIGH-PRESSURE ANVIL AND TEMPLATE DEVICE FOR THE PRODUCTION OF INFRARED-SPECTRA FROM MICROFIBER SAMPLES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A SIMPLE HIGH-PRESSURE ANVIL AND TEMPLATE DEVICE FOR THE PRODUCTION OF INFRARED-SPECTRA FROM MICROFIBER SAMPLES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A SIMPLE HIGH-PRESSURE ANVIL AND TEMPLATE DEVICE FOR THE PRODUCTION OF INFRARED-SPECTRA FROM MICROFIBER SAMPLES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A SIMPLE HIGH-PRESSURE ANVIL AND TEMPLATE DEVICE FOR THE PRODUCTION OF INFRARED-SPECTRA FROM MICROFIBER SAMPLES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A SIMPLE HIGH-PRESSURE ANVIL AND TEMPLATE DEVICE FOR THE PRODUCTION OF INFRARED-SPECTRA FROM MICROFIBER SAMPLES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A SIMPLE HIGH-PRESSURE ANVIL AND TEMPLATE DEVICE FOR THE PRODUCTION OF INFRARED-SPECTRA FROM MICROFIBER SAMPLES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A SIMPLE SOLUBILITY TESTS FOR THE DISCRIMINATION OF ACRYLIC AND MODACRYLIC FIBERS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A SIMPLE SOLUBILITY TESTS FOR THE DISCRIMINATION OF ACRYLIC AND MODACRYLIC FIBERS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A SIMPLE SOLUBILITY TESTS FOR THE DISCRIMINATION OF ACRYLIC AND MODACRYLIC FIBERS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A SIMPLE SOLUBILITY TESTS FOR THE DISCRIMINATION OF ACRYLIC AND MODACRYLIC FIBERS	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A SIMPLE SOLUBILITY TESTS FOR THE DISCRIMINATION OF ACRYLIC AND MODACRYLIC FIBERS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A SIMPLE SOLUBILITY TESTS FOR THE DISCRIMINATION OF ACRYLIC AND MODACRYLIC FIBERS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A SIMPLE SOLUBILITY TESTS FOR THE DISCRIMINATION OF ACRYLIC AND MODACRYLIC FIBERS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A SIMPLE SOLUBILITY TESTS FOR THE DISCRIMINATION OF ACRYLIC AND MODACRYLIC FIBERS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
